2464,3988.1,490.57,2749.3,2959.8,1.0063e+05,0.93465,-299.38,388.25,104.6,-1.7413,2.512,1.1562,0.96042,-32.731,48.608,9.7916,0.32916,0.68322,2.3462,1.4817,-3.1131,4.5573,1.2215,-0.074367,-0.074881,3.0261,0.3374,0
2357.6,4216.1,529.72,2732.6,2939.1,96989,1.0435,-264.79,377.65,103.28,-4.5666,0.74667,1.0961,1.1475,-31.673,48.713,10.087,0.16018,0.75013,1.64,1.4066,-6.6359,4.3131,1.4388,0.10715,0.11376,2.8346,-0.59788,0
2452.4,4349.1,619.92,2923.9,3149.5,1.0078e+05,0.84042,-171.59,294.41,77.713,2.1934,5.1109,1.3252,1.313,-51.248,47.166,13.373,0.23751,0.037101,1.406,-0.24172,-7.6951,4.3059,1.4602,-0.075072,-0.10767,2.8156,-1.0728,0
2321.8,4195.4,514.02,2728.1,2905.4,92973,0.9921,-351.62,387.81,117.11,-0.46912,-0.20984,0.99718,0.29755,-25.436,46.835,9.7883,0.56352,0.51945,1.5519,1.2801,-5.1498,3.9338,1.2608,-0.03843,-0.02266,2.862,-0.10952,0
2544.3,3414.6,210.17,2674.3,2762,1.2429e+05,1.9843,-365.94,291.23,83.601,-0.12662,-2.4089,1.244,-0.95665,-18.353,38.03,6.9059,-0.11031,0.63228,1.6478,1.8881,-3.9121,4.8241,1.3898,-0.099676,-0.039177,2.7271,0.30239,0
2424.3,4124.9,500.47,2742.3,2923.4,96473,1.1267,-319.58,387.07,106.99,1.0753,1.3007,1.1629,0.58558,-23.09,47.725,8.9127,-0.042106,0.38388,2.0374,2.1536,-4.0014,2.2077,1.1435,0.2265,0.098209,3.2909,-0.70396,0
2623,3646.8,233.34,2785.9,2872.3,1.2638e+05,2.0652,-349.8,333.09,89.748,0.22744,0.93473,1.5288,0.028333,-31.782,44.984,8.864,-0.46878,0.76689,1.3995,1.2655,-4.7678,8.9789,1.7234,-0.054568,0.11849,2.7413,1.1698,0
1927.6,3355.6,332.21,2835.6,2877.9,1.2375e+05,-0.60277,-163.33,185.75,51.321,-0.2026,0.52676,1.3991,0.3861,-113.8,75.948,20.536,0.42341,0.3905,1.5966,-1.7931,-20.099,15.018,2.7397,-0.045003,-0.13672,2.7165,-2.1199,1
1866,4260.1,645,2872.5,2902.4,1.3351e+05,0.56801,-193.63,151.55,47.777,0.32143,3.5449,1.5117,-0.26117,-85.888,57.357,15.109,2.2081,0.15233,1.1326,-1.3766,-9.368,5.3356,1.8817,0.016153,-0.054429,2.8033,-0.86621,1
2616.7,3612.2,229.44,2738.2,2809.9,1.1801e+05,2.0729,-341.88,287.21,86.04,-0.10691,-1.4533,1.5326,-0.55768,-29.823,37.405,8.4411,-0.86348,0.71862,1.1667,0.83315,-5.7326,4.4061,1.454,-0.12601,0.084549,2.6229,0.20756,0
2209.5,3470,326.99,2729.6,2779,1.0838e+05,0.68648,-51.559,142.86,31.079,-0.10756,3.3227,1.6668,2.7045,-23.357,18.624,6.7973,1.2894,0.26051,1.4528,-0.40655,-2.6565,6.2072,1.3496,0.047206,0.067748,2.8155,0.59904,1
2461.6,4085,523.17,2805.1,3036.6,1.0021e+05,1.0049,-375.6,447.61,145.58,12.796,6.8438,0.99934,0.30656,-47.29,56.316,20.302,0.81141,0.68822,1.1099,0.26542,-6.5532,4.7707,2.4941,0.18542,0.15319,1.9265,-0.2651,0
2565.5,4089.6,465.03,3039.5,3141.6,97390,0.7139,-279.33,368.25,101.14,-1.3587,1.7789,0.99925,0.86344,-30.953,46.025,10.442,0.49608,0.42573,1.2285,0.73652,-5.5769,4.5878,1.2727,0.04534,0.077763,2.7951,-0.4877,1
2566,3450.2,197.29,2671.6,2735.4,1.2583e+05,2.2419,-340.5,259.87,77.632,0.32293,-2.5145,1.5117,-1.1153,-35.662,31.807,8.9189,-0.034397,0.28927,1.6408,0.039699,-3.8217,3.9076,1.3736,0.12114,0.20928,3.1377,-0.11333,0
2354.9,4240.6,547.44,2775.5,2950.5,94416,0.95542,-252.26,325.1,91.69,0.38739,0.51005,1.3373,0.81118,-23.346,40.703,8.9716,-0.52781,0.22527,1.824,1.5609,-4.1259,2.8477,1.2176,0.087845,-0.031823,3.4723,-0.48361,0
2546.5,3505.3,206.93,2734.1,2802.5,1.2892e+05,2.0063,-309.84,294.96,79.772,-0.37869,0.36886,1.7401,0.044646,-22.893,39.436,7.3171,0.18329,0.34872,1.775,1.9282,-5.834,5.7078,1.3721,-0.027272,-0.066607,2.9814,-0.062049,0
2422.2,3573.3,331.6,2782.4,2895.8,1.3031e+05,1.0189,-137.79,136.87,49.662,-0.7546,-0.034673,1.259,0.33626,-109.69,53.013,15.943,0.93801,-0.19368,1.6277,-3.194,-19.301,19.861,2.9,0.056809,0.083758,2.9716,0.15456,1
2614.1,3505.7,220.86,2697.3,2782.8,1.1966e+05,2.018,-373.06,289.3,87.738,-0.060858,-2.3939,1.3991,-1.0523,-15.854,38.084,7.7908,-0.42517,0.85292,1.6725,2.4312,-4.9537,5.6892,1.5101,0.028519,0.053573,2.9576,0.38423,0
2178.1,4702.8,836.09,2752.3,3098.1,1.0534e+05,0.86905,-170.8,194.96,72.817,-2.1509,0.92383,1.1562,0.50903,-26.091,15.918,8.2459,0.74591,-0.056079,1.42,-1.0405,-2.9039,3.3051,1.2089,0.0385,0.064056,3.0861,-0.04214,0
1886.8,3517,318.01,2689.9,2753.1,1.3215e+05,-0.36425,-267.41,264.02,59.339,0.39135,0.038108,2.1027,-0.07553,-132.3,94.809,21.924,1.0942,-0.052632,1.5426,-1.0852,-14.168,8.9213,2.1733,0.14487,0.16476,2.9614,-1.7458,1
1794.2,3436.8,354.09,2812.2,2871.5,1.3209e+05,-0.86789,-243.54,215.57,56.321,0.67512,0.15264,1.8867,-0.48514,-42.952,53.819,10.028,-0.26915,0.26082,1.4009,0.7341,-8.9571,9.6801,1.9576,0.12324,-0.08148,2.9176,0.014223,1
1819.6,3390.2,340.81,2827.8,2863.8,1.3173e+05,-0.95261,-252.53,220.87,59.824,0.77581,-0.023674,1.5117,-0.56789,-58.467,75.376,11.986,0.1612,0.31734,1.3268,1.484,-14.427,9.2478,2.191,-0.021835,-0.0435,2.4947,-1.6021,1
2370.9,3720.2,362.43,2748.6,2861.5,1.1732e+05,1.1547,-102.16,233.89,57.474,-2.0845,5.5227,1.5199,2.3864,-37.658,52.102,10.887,0.013395,0.37959,1.3569,0.83012,-5.645,4.5186,1.5927,0.20229,0.32397,2.9226,-0.56154,0
2736,3782,274.68,3048.7,3114.2,99656,0.56398,-114.34,147.13,41.083,-2.5979,0.6508,1.1334,0.74405,-14.185,17.435,4.1797,0.13858,0.20261,2.3939,0.24301,-2.5918,2.6194,1.0779,-0.091257,-0.1053,2.6758,0.16729,1
2600,3496.6,192.42,2698.6,2764.2,1.1609e+05,2.4197,-341.89,231.76,79.735,-0.14578,-4.5289,1.6611,-1.516,-51.038,42.853,9.9689,0.67898,0.58739,1.9622,-0.37033,-4.8483,5.075,1.3495,0.0048479,-0.0066888,2.9622,0.048265,0
2652.3,3555,216.54,2742.8,2815.6,1.0981e+05,2.1203,-396.63,323.1,96.99,-0.072127,-2.0969,1.5664,-0.77691,-22.868,43.134,7.8631,0.50763,0.59091,1.4655,2.0449,-6.9941,9.2291,1.9581,0.090917,0.0096036,3.0179,0.29536,0
2461.8,4250.3,515.32,2873.8,3066,1.0118e+05,0.90344,-340.08,392.09,114.65,2.0664,1.3653,0.99403,0.30945,-35.522,46.052,10.978,0.26024,0.23751,1.4365,0.29075,-2.9155,2.5097,1.0258,-0.089914,-0.057262,2.7785,0.041215,0
2495.2,4307.4,532.98,2909.9,3088.7,98839,0.87108,-248.39,374.56,98.742,2.2268,6.5501,1.1334,1.1693,-37.58,49.337,11.595,-0.22842,0.52322,1.8504,0.75387,-7.5876,5.6695,1.3322,0.12003,0.1177,3.5285,-1.2217,0
2598.1,3452.6,214.89,2762.1,2841.7,1.3072e+05,1.9303,-404.62,323.4,90.317,-0.017803,-2.4179,1.3827,-0.93544,-14.117,42.654,6.4971,0.90484,0.82852,1.9358,3.3072,-5.5483,8.9097,1.5264,-0.23875,-0.23237,2.8204,1.6046,0
2354.8,4315.7,547.22,2812.1,2981.1,98375,0.93036,-314.71,379.18,113.42,-1.3109,0.078919,0.99403,0.48501,-49.872,51.66,14.764,-0.36357,0.37325,1.5291,0.3372,-7.5543,6.275,1.6101,0.015714,-0.02056,3.0489,-0.55833,0
2562.7,3495.1,218.45,2696.5,2781.6,1.2239e+05,2.0235,-362.08,300.11,84.667,-0.6449,-1.8444,1.3793,-0.72609,-33.463,40.196,8.2059,0.39127,0.74528,1.733,0.95512,-5.1552,8.7403,1.6681,-0.056367,-0.1591,3.2435,1.0608,0
2573.4,3582.9,229.63,2733.2,2820,1.269e+05,2.0192,-321.2,308.11,81.523,0.45951,0.68332,2.1541,0.065948,-24.535,41.088,8.2167,0.79857,0.72165,2.2889,1.9562,-4.2557,6.1482,1.4604,-0.026386,-0.097291,3.0702,0.67139,0
2607.8,4287.5,547.48,2927.1,3160.7,1.0746e+05,0.96364,-223.22,331.71,88.054,-3.1477,2.3747,0.9975,1.2653,-24.438,43.537,9.3552,0.14247,0.9179,1.9383,1.4838,-5.9447,5.3424,1.3929,0.049374,0.046824,3.2765,0.090338,0
2068,4466.9,810.18,2746.5,3054,1.0078e+05,0.66384,-176.14,199.24,61.627,4.873,4.1757,1.3121,-0.05091,-23.356,26.107,7.306,-0.38309,-0.16226,1.8217,0.18181,-2.7357,2.2189,1.0721,0.14226,0.05256,3.5538,-0.20082,0
2213.7,4181.2,572.47,2653,2851.6,91250,0.87286,-285.31,399.9,113.1,2.2129,3.9203,1.3252,0.91041,-33.27,50.535,10.74,0.070289,0.31016,1.5458,0.9511,-3.8805,3.4136,1.2017,-0.027351,0.00040384,3.0257,0.13939,0
2548.8,3492.4,228.6,2723.4,2814.9,1.2104e+05,1.8603,-351.42,323.07,86.571,0.0008815,-0.060754,1.6563,-0.17683,-32.616,43.721,10.164,-0.20866,0.34138,1.5003,0.74861,-5.5119,7.9711,1.7558,-0.24175,-0.093343,2.4405,1.1666,0
1818.3,3444,352.89,2874.7,2905.6,1.4237e+05,-1.0793,-232.91,191.6,52.346,-1.2206,-1.1154,0.96334,-0.71365,-32.382,46.041,8.0203,-0.7891,0.38262,1.4346,1.1706,-6.9314,7.6522,1.737,-0.014831,-0.024088,2.8783,0.025597,1
2570.7,4487,520.21,2996.1,3166.6,1.0133e+05,0.97065,-345.64,378.47,116.37,2.5673,0.41892,1.4842,0.28001,-44.267,44.037,15.655,-0.30551,-0.0047436,1.5757,-0.13816,-7.0425,9.8611,1.8319,0.20606,0.14082,2.7985,0.59675,1
2537.8,3594.4,203.23,2704.4,2762.3,1.1602e+05,2.3313,-386.61,269.79,90.343,0.92646,-4.4176,1.5417,-1.3498,-37.79,41.975,11.053,0.83141,1.0409,1.5214,0.67113,-5.4575,4.9439,1.5096,0.19147,0.04754,3.4359,-0.51913,0
2584.4,3516.3,213.69,2738.8,2820.1,1.2408e+05,1.9888,-346.09,293.94,81.694,-0.021131,-0.92563,2.0183,-0.61264,-30.179,40.121,8.6851,0.93307,0.93706,1.507,0.73324,-5.4131,7.5089,1.6214,-0.36659,-0.22517,2.3187,1.4036,0
1883.8,3442,332.44,2868.2,2880.8,1.354e+05,-1.0151,-209.73,184.39,55.211,0.79078,-0.42923,1.2535,-0.45912,-90.587,78.642,16.578,0.78145,0.042255,1.4773,-0.26111,-11.418,7.7277,2.0663,0.022565,0.05961,2.6677,-0.79539,1
1997.8,4356.5,804.75,2764.4,3060.8,1.0713e+05,0.61506,-155.6,120.24,42.133,1.2848,-0.91617,0.99469,-0.4423,-56.041,51.105,10.986,-0.10877,-0.031266,1.3084,-0.49989,-7.8755,5.6848,1.4239,-0.098295,-0.027873,2.767,-0.79547,0
2529.4,3470.7,185.19,2730.5,2790.6,1.0883e+05,2.0532,-371.63,269.93,90.556,0.43931,-3.8905,1.8627,-1.1377,-37.685,34.072,9.9008,-0.72663,0.75071,1.3505,0.47766,-5.0898,4.8144,1.5235,-0.084542,0.023091,2.6523,-0.018855,0
2538,3310.5,182.23,2722.4,2788.3,1.4499e+05,2.0501,-349.44,288.64,76.468,-0.28337,-1.448,1.9849,-0.77768,-21.562,37.977,6.442,0.074916,0.69007,1.652,1.9185,-5.5778,6.0002,1.4758,-0.079057,-0.13155,3.0078,0.43701,0
1954.4,3383,314.29,2877.6,2915.6,1.3703e+05,-1.009,-92.718,167.02,37.092,-0.61277,-0.51948,1.7777,1.458,-85.619,73.828,17.734,0.26664,0.23688,1.7079,-1.2222,-13.719,12.944,2.3632,0.25454,0.20532,3.0702,-1.0549,1
2463.6,4149.2,548.18,2819.6,3024.4,99805,0.93173,-250.58,388.05,101.8,0.35864,4.5924,1.3291,1.1406,-37.836,49.909,10.589,0.026509,0.42531,1.7502,0.83624,-7.118,4.1342,1.4018,-0.054552,-0.10725,2.7325,-0.92579,0
2326.9,4400.7,558.8,2766.4,2964.8,97838,0.97025,-281.64,375.91,96.642,-1.3697,1.5856,1.1546,1.0219,-29.244,47.086,10.034,-0.59304,0.27452,1.5185,1.1387,-2.7378,3.5982,1.2103,-0.076338,0.032682,2.7041,0.3812,0
2273.6,4118.4,513.87,2787.3,2987.9,95614,0.64833,-51.591,176.71,41.612,-0.041397,5.817,1.3343,2.7758,-23.955,23.351,7.8588,-1.3255,0.48733,1.3119,0.13104,-3.6404,6.0994,1.6503,0.061711,0.034715,2.6461,0.4012,1
2533.5,4295.4,504.92,2972.9,3113.7,99637,0.93568,-316.55,412.43,116.66,-3.0847,1.8901,1.1511,0.87789,-41.722,52.224,12.344,0.71919,0.92333,1.5519,0.38136,-7.9036,4.3272,1.5649,0.15816,0.13188,3.1782,-1.3741,0
2472.9,4295,555.85,2799.9,3032.6,90979,0.97631,-384.45,431.01,143.06,-0.97047,2.1614,1.1567,0.39548,-31.863,51.559,11.739,0.54397,0.18088,1.5835,1.1749,-3.4968,3.0188,1.1013,0.052601,-0.017545,3.2153,-0.33259,0
2526.2,3505.5,198.77,2696.3,2776.3,1.1938e+05,2.2055,-340.41,291.33,83.678,-0.099115,-1.1544,1.2677,-0.43394,-21.469,39.281,7.3572,1.1632,0.9982,1.6561,1.8607,-4.8138,6.5985,1.5367,-0.34649,-0.24211,2.262,1.1821,0
2575.8,3577,201.96,2740.5,2798.2,1.2592e+05,2.1518,-314.97,268.79,77.85,0.067953,-1.2645,1.5181,-0.44906,-14.808,34.549,6.5095,0.37135,0.27935,1.6559,1.706,-2.9149,5.5383,1.3135,-0.16346,-0.067564,2.8622,0.75738,0
1763.1,3290.6,316.51,2676.5,2737.1,1.2043e+05,-0.76309,-255.81,216.08,59.558,0.89439,0.63301,1.3986,-0.61565,-73.723,53.365,12.706,0.026625,0.035732,1.507,-1.078,-17.814,14.201,2.6544,0.17147,0.084867,3.0123,-0.91587,1
2514.2,4415.2,532.64,2939.1,3083.2,1.0175e+05,0.99133,-338.68,420.09,126.98,-0.4835,1.6975,1.1629,0.59156,-29.202,50.494,12.505,0.76254,0.58027,1.6521,0.60862,-3.6631,5.3669,1.2941,-0.16055,-0.10787,2.4095,0.9135,0
2349,4296.9,519.22,2781.1,2948.6,97305,0.9798,-349.25,385.88,115.69,-0.092526,-1.394,0.99934,0.32878,-45.976,44.443,14.779,0.0042523,0.23879,1.6352,-0.034696,-3.2827,3.3523,1.2544,-0.0096707,-0.033927,2.7968,0.087872,0
1989.4,4377.2,891.22,2554.9,2999.4,77984,0.43533,-187.47,193.69,68.702,3.7785,2.4688,0.98286,0.36719,-40.312,41.095,12.673,0.18239,-0.019983,1.7928,0.059483,-3.064,2.886,1.1353,-0.18656,-0.047786,2.2766,0.12034,0
1911.6,4141.4,577.46,2852.2,2888.4,1.3576e+05,0.65756,-170.3,84.518,35.232,1.3139,2.0266,1.2453,-1.8992,-78.404,49.246,12.997,0.99195,-0.18713,1.3163,-1.768,-15.048,10.612,2.3275,-0.03109,-0.047938,2.5204,-0.94956,1
2339.3,3998.2,539.18,2803.5,2971.1,95074,0.76701,-326.22,400.71,112.42,3.4303,3.1928,1.1511,0.61585,-25.706,49.04,10.063,-0.55139,0.59991,1.5333,1.7495,-3.3692,3.0527,1.2542,0.029286,-0.061841,3.3838,-0.48509,0
2663.8,3548.7,208.93,2752,2820.1,1.2127e+05,2.1248,-360.39,277.93,84.282,-0.095723,-2.9693,1.5043,-1.0369,-38.694,36.344,9.2282,1.0156,0.87201,1.5118,0.66026,-5.8928,7.1072,1.5176,-0.23233,-0.26335,3.0916,0.58436,0
2514.8,4304.3,543.13,2845.7,3064.4,98061,0.96968,-287.25,423.43,114.32,-1.0925,3.154,1.4652,1.2671,-43.99,54.494,15.23,0.65078,0.54258,1.3325,0.18926,-7.3676,4.8999,1.583,0.048114,0.012526,3.2614,-0.43815,1
2392.6,3764.5,395.83,2760.3,2880.4,95053,0.80141,-192.21,235.86,62.772,1.0579,0.48027,1.3235,0.66573,-18.862,28.509,6.0411,0.43485,0.10035,2.0706,0.92909,-3.3644,2.4143,1.1573,0.070778,0.017708,3.2314,-0.23008,0
2382.2,4095.8,510.92,2734.3,2921.4,96408,0.9436,-288.81,341.74,98.124,2.6517,0.13173,1.1546,0.49164,-62.404,54.879,14.029,0.34903,0.54944,1.7434,-0.15684,-7.4536,6.5189,1.4707,-0.075138,-0.011206,2.617,-0.35116,0
2608.1,3400.9,205.61,2690.7,2769.3,1.1908e+05,1.8651,-307.86,281.95,75.948,-0.37126,0.16035,1.2611,-0.27613,-30.967,38.968,8.6547,0.29575,0.9515,1.5171,0.82271,-4.6066,7.9179,1.6688,-0.039331,-0.10201,3.0518,1.0378,0
2712.1,4299.2,324.79,2913.9,3035.5,1.366e+05,2.3042,-112.01,88.619,32.992,1.1051,1.1296,1.1301,-0.2705,-89.872,84.136,15.674,-1.0476,-0.0039401,1.1834,-0.41794,-14.345,14.718,2.5308,-0.22365,-0.11998,2.4025,0.60236,1
2528.9,3485.5,199.08,2712.3,2773.6,1.1372e+05,2.0013,-349.96,277.71,85.741,0.022156,-2.645,1.6883,-0.76823,-38.843,36.597,9.0427,0.47898,0.8951,1.5339,0.44514,-5.7162,6.6617,1.6464,0.062778,0.10212,2.961,0.30104,0
2555.9,3271.2,193.55,2708.7,2778.7,1.1115e+05,1.689,-383.27,307.57,92.715,0.010323,-1.871,1.561,-0.81887,-14.235,41.527,7.2411,0.93676,1.1587,1.3677,2.6346,-6.6214,10.317,1.7583,0.04005,0.18278,2.9833,1.395,0
2517.2,4252.4,489.85,2873.4,3093.5,1.0209e+05,1.0011,-255.06,324.56,95.075,-2.2239,-0.67221,1.0961,0.72625,-23.849,38.244,9.3989,-0.19828,0.091811,1.4079,0.89315,-3.5916,3.4287,1.0908,0.11881,0.19234,2.9833,-0.246,1
1786.6,4291.8,672.65,2806.6,2817.6,1.2961e+05,0.63275,-76.649,125.43,32.618,0.6541,1.5541,2.0128,0.76068,-41.579,55.029,10.625,0.077176,-0.26408,1.4567,1.0175,-12.498,11.305,2.131,0.035766,0.15454,2.7132,-0.32725,1
2582,4320.2,489.78,3070,3163.4,1.0439e+05,0.85465,-277.98,360.53,96.306,2.0555,0.053248,0.99934,0.79674,-26.476,43.934,9.5744,1.0225,0.38004,1.3219,0.83091,-5.408,3.0678,1.3183,0.237,0.12895,3.3234,-0.72035,1
2596.6,3586,228.5,2740,2819.2,1.2686e+05,1.9935,-339.51,304.22,82.317,-0.13572,-0.44045,1.7576,-0.31086,-18.762,42.088,8.2172,-0.26008,0.93031,1.4116,1.5123,-5.96,8.5941,1.6813,-0.10734,-0.058938,2.8968,1.19,0
