0.25056,0.019608,0.076923,0.29711,0.16696,0.14815,0.73773,0.015152,0.59932,0.43044,0.44093,0.16403,0.47531,0
0.24944,0.0084034,0.038462,0.26547,0.056239,0.051146,0.58545,0.11364,0.54281,0.59574,0.61065,0.26561,0.54114,1
0.23258,0.014006,0.038462,0.22834,0.10018,0.10935,0.71066,0.075758,0.61301,0.51227,0.52413,0.19564,0.54792,1
0.384,0.62069,0.14286,0.59609,0.14063,0.14516,0.070552,0.0076336,0.0086957,0.46018,0.46154,0.83883,0.16319,0
0.45423,0.18118,0.083333,0.74633,0.13911,0.18182,0.24806,0.030303,0.24105,0.52941,0.55921,0.6044,0.35538,0
0.3169,0.11847,0.041667,0.71701,0.13911,0.15399,0.23566,0.060606,0.26014,0.55059,0.57895,0.60659,0.32923,1
0.33451,0.069686,0,0.75953,0.1754,0.17254,0.23566,0.060606,0.2673,0.53882,0.58991,0.61099,0.37231,0
0.32746,0.10105,0.083333,0.70821,0.11694,0.11503,0.18915,0.030303,0.21957,0.64235,0.66886,0.73407,0.46769,0
0.444,0.42529,0.28571,0.73941,0.046875,0.25806,0.076687,0.030534,0.01087,0.56637,0.69231,0.90291,0.22222,0
0.28521,0.11498,0.041667,0.87097,0.12097,0.15028,0.27752,0.068182,0.18138,0.71529,0.74342,0.84396,0.39538,0
0.468,0.63218,0.57143,0.6645,0.25,0.016129,0.030675,0.022901,0.03913,0.42478,0.45192,0.87961,0.14583,0
0.46,0.66667,0.14286,0.70684,0.20312,0.16129,0.058282,0.022901,0.015217,0.59292,0.58654,0.88544,0.20486,0
0.1382,0.19888,0.076923,0.18432,0.042179,0.068783,0.29949,0.36364,0.24315,0.48773,0.39601,0.30023,0.26815,1
0.32746,0.087108,0.083333,0.65836,0.012097,0.044527,0.12713,0.0075758,0.30788,0.45176,0.50877,0.49231,0.29077,0
0.44,0.68966,0.14286,0.7101,0.125,0.19355,0.058282,0.015267,0.065217,0.39823,0.38462,0.88932,0.15625,0
0.2427,0.0084034,0.038462,0.28886,0.26011,0.24868,0.75296,0.0075758,0.50342,0.41244,0.42263,0.19789,0.5092,1
0.34859,0.083624,0.041667,0.67742,0.094758,0.10019,0.20775,0.0075758,0.32936,0.6,0.62939,0.59341,0.38462,0
0.31338,0.052265,0.083333,0.81965,0.13306,0.12987,0.2124,0.030303,0.28162,0.46588,0.54167,0.54945,0.28308,1
0.504,0.51724,0,0.70358,0.09375,0.29032,0.067485,0.015267,0.03913,0.29204,0.36538,0.86214,0.14583,0
0.25169,0.0084034,0.11538,0.23659,0.2355,0.23633,0.77665,0.030303,0.55137,0.48773,0.50083,0.21219,0.515,1
0.2382,0.0084034,0.076923,0.25172,0.16696,0.15873,0.71912,0.090909,0.57021,0.45827,0.47088,0.19037,0.49952,1
0.28169,0.13937,0.083333,0.64223,0.10282,0.15584,0.22016,0.068182,0.22196,0.60471,0.6557,0.71868,0.39692,0
0.452,0.72414,0.28571,0.77524,0.3125,0.096774,0.06135,0.015267,0.034783,0.51327,0.46154,0.87767,0.17361,0
0.35211,0.087108,0.041667,0.75953,0.0020161,0.025974,0.12093,0.022727,0.31026,0.60471,0.63596,0.61758,0.36,0
0.28521,0.15679,0,0.68915,0.12702,0.17811,0.2186,0.030303,0.24105,0.55059,0.57675,0.62198,0.40154,0
0.452,0.67816,0,0.62541,0.21875,0.064516,0.039877,0.022901,0.041304,0.43363,0.41346,0.87379,0.15278,0
0.2573,0.011204,0,0.24209,0.36907,0.36861,0.92555,0.10606,0.57021,0.46972,0.48752,0.19789,0.52275,1
0.512,0.63218,0.71429,0.70033,0.125,0.24194,0.067485,0.0076336,0.026087,0.42478,0.44231,0.86602,0.16319,0
0.31338,0.11498,0.083333,0.67889,0.10081,0.12801,0.1907,0,0.20048,0.67059,0.70395,0.78681,0.48615,0
0.2993,0.14983,0.041667,0.69208,0.0020161,0.037106,0.16899,0.015152,0.13604,0.67059,0.66447,0.80659,0.35077,1
0.29225,0.23345,0.083333,0.72287,0.056452,0.13173,0.24341,0.0075758,0.12411,0.53647,0.55044,0.7033,0.33231,1
0.432,0.62069,0,0.74593,0.21875,0.096774,0.039877,0.015267,0.026087,0.18584,0.21154,0.81942,0.048611,0
0.3169,0.052265,0.083333,0.69941,0.10887,0.11503,0.2124,0.060606,0.33652,0.59529,0.64035,0.5978,0.35538,0
0.23708,0.0084034,0,0.22146,0.079086,0.074074,0.62437,0.30303,0.55993,0.51555,0.5208,0.21746,0.48306,1
0.33451,0.027875,0.041667,0.72141,0.084677,0.06308,0.15039,0.030303,0.34606,0.44941,0.52632,0.47473,0.32308,0
0.30986,0.083624,0.083333,0.69648,0.08871,0.055659,0.057364,0.015152,0.29117,0.55529,0.60965,0.60879,0.34308,0
0.22247,0.011204,0.076923,0.28198,0.29525,0.28395,0.79695,0.19697,0.52568,0.53191,0.52413,0.23401,0.53824,1
0.28521,0.10105,0.041667,0.72874,0.12097,0.15399,0.20775,0.030303,0.2148,0.58824,0.65132,0.72088,0.48,0
0.22921,0.0028011,0.15385,0.27923,0.13181,0.13228,0.72081,0.030303,0.59932,0.50082,0.51248,0.19639,0.5363,1
0.284,0.47126,0,0.76221,0.046875,0.27419,0.076687,0.022901,0.0065217,0.29204,0.33654,0.82718,0.12847,0
0.42,0.44828,0,0.80456,0.0625,0.20968,0.10123,0.030534,0.01087,0.36283,0.35577,0.81553,0.12153,0
0.33803,0.0034843,0.29167,0.75953,0.21371,0.17996,0.24341,0.037879,0.24582,0.42353,0.5,0.54066,0.35538,0
0.468,0.75862,0.28571,0.59609,0.32813,0.096774,0.055215,0.0076336,0.0065217,0.41593,0.35577,0.83107,0.11458,0
0.21798,0.011204,0,0.1967,0.12127,0.12346,0.74112,0.12121,0.625,0.55974,0.57404,0.21294,0.54308,1
0.496,0.63218,0.28571,0.71987,0.20312,0.19355,0.055215,0.0076336,0.028261,0.37168,0.38462,0.85631,0.12153,0
0.22809,0.019608,0,0.25997,0.061511,0.045855,0.51438,0.037879,0.4726,0.63666,0.65225,0.31527,0.56534,1
0.24157,0.0028011,0.038462,0.26272,0.11775,0.11111,0.63452,0.015152,0.52568,0.60065,0.61398,0.27464,0.55663,1
0.452,0.56322,0.28571,0.73941,0.125,0.12903,0.046012,0.022901,0.017391,0.46903,0.49038,0.86796,0.1875,0
0.412,0.8046,0.14286,0.60912,0.15625,0.25806,0.07362,0.038168,0.028261,0.41593,0.31731,0.84272,0.16667,0
0.1338,0.31707,0.125,0.59824,0.18347,0.012987,0.10853,0.030303,0.18138,0.81882,0.68202,0.78242,0.35231,0
0.23146,0.02521,0.19231,0.29711,0.18629,0.16402,0.61421,0.083333,0.45548,0.4108,0.4376,0.22573,0.51113,1
0.32746,0.14983,0.083333,0.82845,0.044355,0.06308,0.20155,0.075758,0.13126,0.59529,0.58772,0.73407,0.28769,1
0.24831,0.019608,0.19231,0.29023,0.31634,0.29982,0.77157,0.12121,0.48459,0.3748,0.39434,0.19338,0.46854,1
0.24607,0.019608,0.076923,0.2696,0.40422,0.38977,0.89679,0.098485,0.52568,0.46481,0.4792,0.21369,0.51694,1
0.31338,0.13937,0.083333,0.67155,0.12097,0.17254,0.23411,0.022727,0.25298,0.57647,0.60307,0.63736,0.43077,0
0.46,0.75862,0.14286,0.65147,0.26563,0.12903,0.046012,0.030534,0.030435,0.46903,0.35577,0.85243,0.14583,0
0.3169,0.16725,0.125,0.71554,0.10282,0.13358,0.20465,0.05303,0.1957,0.63765,0.63596,0.72308,0.42154,0
0.30282,0.073171,0.70833,0.68915,0.13306,0.083488,0.17519,0.19697,0.36516,0.65882,0.73684,0.66813,0.18923,0
0.508,0.56322,0.14286,0.79805,0.078125,0.35484,0.082822,0.022901,0.017391,0.30088,0.35577,0.84078,0.14236,0
0.17753,0.019608,0,0.37139,0.043937,0.031746,0.013536,0.030303,0.13185,0.66121,0.66889,0.47254,0.36399,1
0.22472,0.0084034,0.15385,0.28061,0.13357,0.12346,0.6599,0.15909,0.54281,0.48609,0.50083,0.21595,0.54792,1
0.30634,0.14983,0.041667,0.75073,0.14315,0.18738,0.21085,0.015152,0.13365,0.39294,0.4693,0.61319,0.29692,0
0.25393,0.0056022,0,0.25172,0.17575,0.17637,0.7225,0.030303,0.55651,0.57447,0.59068,0.25056,0.55566,1
0.416,0.6092,0.28571,0.8241,0.125,0.41935,0.092025,0.022901,0.03913,0.32743,0.41346,0.87184,0.19444,0
0.25,0.34146,0.70833,0.71408,0.25,0.090909,0.17674,0.25,0.31026,0.56471,0.59211,0.57363,0.20308,0
0.44,0.67816,0.28571,0.62215,0.15625,0.096774,0.052147,0.022901,0.041304,0.52212,0.39423,0.8699,0.14583,0
0.448,0.58621,0.14286,0.7785,0.10938,0.096774,0.04908,0,0.032609,0.38938,0.375,0.85825,0.13542,0
0.32394,0.031359,0.083333,0.7478,0.18145,0.16698,0.23876,0,0.27446,0.41882,0.50439,0.51868,0.35231,0
0.28521,0.15331,0.041667,0.71114,0.078629,0.13358,0.2186,0.075758,0.14081,0.69647,0.74123,0.87912,0.43692,0
0.32042,0.11847,0,0.62903,0.058468,0.03525,0.086822,0.037879,0.2864,0.64235,0.66667,0.67033,0.40769,0
0.30282,0.062718,0,0.73167,0.1875,0.17996,0.22791,0.037879,0.22673,0.39059,0.46053,0.51868,0.32769,0
0.436,0.63218,0.28571,0.86319,0.046875,0.29032,0.07362,0.030534,0.028261,0.26549,0.29808,0.83883,0.11111,0
0.24719,0.019608,0.076923,0.24484,0.11424,0.13228,0.15398,0.0075758,0.065068,0.61702,0.64393,0.49059,0.38625,1
0.31338,0.18815,0.083333,0.80938,0.014113,0.11317,0.31163,0.12121,0.31026,0.49882,0.47368,0.45495,0.12,0
0.083146,0.05042,0.11538,0.18982,0.049209,0.017637,0.060914,0.05303,0.10274,0.54501,0.5025,0.41008,0.27493,1
0.28873,0.13937,0.125,0.68768,0.10081,0.1577,0.24186,0.015152,0.24582,0.48,0.51535,0.55604,0.31231,0
0.2993,0.034843,0.041667,0.75073,0.03629,0.061224,0.04186,0.05303,0.21002,0.59529,0.6864,0.76044,0.38769,0
0.488,0.67816,0.28571,0.74267,0.046875,0.35484,0.095092,0.0076336,0.023913,0.30973,0.30769,0.83689,0.125,0
0.456,0.62069,0.14286,0.73941,0.20312,0.12903,0.067485,0.030534,0.0021739,0.43363,0.48077,0.85243,0.14583,0
0.44,0.64368,0.42857,0.80456,0.015625,0.35484,0.070552,0.0076336,0.013043,0.50442,0.5,0.86602,0.21181,0
0.30986,0.13589,0.16667,0.7434,0.020161,0.053803,0.16899,0.075758,0.11933,0.6,0.61404,0.77143,0.32308,1
0.24382,0.022409,0.038462,0.30124,0.24605,0.2328,0.73435,0.022727,0.51712,0.55646,0.57737,0.26185,0.54598,1
0.23708,0.014006,0.038462,0.25997,0.11248,0.091711,0.56176,0.10606,0.46747,0.49591,0.51248,0.25433,0.51597,1
0.24607,0.016807,0.076923,0.23934,0.23902,0.23986,0.75296,0,0.51884,0.50573,0.51581,0.23326,0.52081,1
0.23933,0.019608,0.11538,0.27373,0.20387,0.19224,0.73942,0.11364,0.56164,0.52373,0.5391,0.22498,0.54017,1
0.30986,0.087108,0.083333,0.63343,0.03629,0.0055659,0.097674,0.030303,0.25537,0.62353,0.66667,0.6989,0.38462,0
0.476,0.67816,0.28571,0.60586,0.15625,0.19355,0.055215,0.0076336,0.019565,0.42478,0.39423,0.85049,0.15625,0
0.2993,0.094077,0.16667,0.66716,0.14516,0.1577,0.23101,0.015152,0.30788,0.59059,0.625,0.60879,0.40769,0
0.488,0.63218,0.42857,0.67101,0.078125,0.33871,0.082822,0.015267,0.05,0.20354,0.25,0.84854,0.12153,0
0.33803,0.11847,0.041667,0.70821,0.20968,0.23191,0.28062,0,0.24582,0.45882,0.49781,0.53846,0.34462,0
0.31338,0.18467,0.41667,0.81378,0.018145,0.048237,0.2186,0.045455,0.20764,0.46588,0.47149,0.54725,0.14308,1
0.26056,0.30662,0.33333,0.63636,0.20363,0.033395,0.23566,0.030303,0.36993,0.69412,0.73026,0.65714,0.22615,0
0.2993,0.13937,0.125,0.74487,0.084677,0.12987,0.19535,0.0075758,0.12649,0.58588,0.625,0.77582,0.4,0
0.2993,0.18467,0.083333,0.90176,0.09879,0.14471,0.27132,0.068182,0.15036,0.61412,0.62939,0.75824,0.33385,1
0.30282,0.25436,0.083333,0.78739,0.064516,0.12801,0.24496,0.045455,0.10263,0.44,0.43202,0.6044,0.22154,1
0.2382,0.019608,0.15385,0.2696,0.31107,0.29982,0.72758,0.068182,0.44521,0.45663,0.47587,0.24755,0.48693,1
0.4,0.62069,0,0.59283,0.28125,0.064516,0.052147,0.022901,0.0086957,0.44248,0.40385,0.84272,0.11806,0
0.28873,0.13937,0.083333,0.63636,0.064516,0.090909,0.18605,0.022727,0.20048,0.74588,0.76535,0.84835,0.55231,0
0.452,0.58621,0.14286,0.84365,0.1875,0.16129,0.064417,0.022901,0.030435,0.46903,0.53846,0.88932,0.1875,0
0.46,0.72414,0.28571,0.69381,0.1875,0.19355,0.058282,0.030534,0.015217,0.22124,0.17308,0.80194,0.072917,0
0.24648,0.19164,0.041667,0.60264,0.20968,0.090909,0.25736,0.030303,0.48926,0.72235,0.83333,0.65055,0.25538,0
0.24157,0.05042,0,0.21045,0.094903,0.11111,0.6802,0.090909,0.56507,0.53519,0.52413,0.2167,0.515,1
0.31338,0.19861,0.083333,0.66716,0.038306,0.11688,0.18915,0.037879,0.18377,0.54588,0.56798,0.66593,0.33538,0
0.30986,0.041812,0.083333,0.63636,0.11492,0.10204,0.1938,0.0075758,0.28162,0.52235,0.57456,0.58242,0.41231,0
0.2618,0.014006,0.26923,0.21045,0.35149,0.36155,0.92724,0.15909,0.58733,0.58429,0.59068,0.23702,0.54405,1
0.32042,0.20209,0.125,0.71554,0.12097,0.18182,0.22636,0.075758,0.20525,0.36471,0.38816,0.46593,0.28923,0
0.46,0.77011,0.14286,0.6645,0.32813,0.016129,0.04908,0.030534,0.05,0.36283,0.25962,0.85049,0.097222,0
0.27817,0.14634,0.125,0.64809,0.086694,0.13915,0.2155,0.015152,0.27446,0.32235,0.39912,0.41319,0.24615,0
0.316,0.50575,0.28571,0.7557,0.03125,0.33871,0.092025,0.022901,0.0021739,0.32743,0.42308,0.84078,0.14583,0
0.23371,0.014006,0.15385,0.24759,0.17047,0.16226,0.71574,0.037879,0.56678,0.45336,0.47255,0.19263,0.49468,1
0.48,0.70115,0.14286,0.7557,0.09375,0.19355,0.079755,0.015267,0.019565,0.46903,0.44231,0.86019,0.17014,0
0.52,0.70115,0.28571,0.71336,0.046875,0.37097,0.088957,0.0076336,0.045652,0.29204,0.27885,0.85049,0.14931,0
0.2236,0.0084034,0.076923,0.24209,0.070299,0.067019,0.62267,0.19697,0.55651,0.509,0.5208,0.21896,0.51888,1
0.528,0.82759,0.42857,0.71661,0.23437,0.24194,0.058282,0.0076336,0.052174,0.50442,0.44231,0.88932,0.20833,0
0.27465,0.1777,0.33333,0.78299,0.078629,0.14842,0.31783,0.060606,0.2506,0.57647,0.56798,0.6044,0.23077,1
0.26517,0,0,0.2586,0.22144,0.21517,0.76819,0.045455,0.56164,0.54664,0.56406,0.23627,0.52662,1
0.30634,0.17422,0.041667,0.74927,0.056452,0.09833,0.19535,0.090909,0.090692,0.50353,0.5307,0.71429,0.29692,1
0.29225,0.14286,0.083333,0.68475,0.060484,0.10204,0.18605,0.060606,0.29594,0.50588,0.54605,0.54066,0.34,0
0.27817,0.17073,0.20833,0.78006,0.086694,0.011132,0.2124,0.098485,0.28878,0.46118,0.50658,0.50769,0.10462,0
0.35563,0.10453,0.125,0.739,0.0020161,0.016698,0.12093,0.045455,0.2864,0.45176,0.49342,0.4967,0.24,0
0.28521,0.10801,0.125,0.6393,0.060484,0.090909,0.18605,0.0075758,0.34129,0.53176,0.57018,0.52308,0.32769,0
0.35563,0.097561,0.083333,0.72581,0.074597,0.040816,0.072868,0.05303,0.20525,0.43529,0.5,0.57802,0.25231,0
0.496,0.55172,0.14286,0.90879,0.015625,0.32258,0.076687,0.030534,0.017391,0.52212,0.625,0.89515,0.22569,0
0.26067,0.011204,0.11538,0.21045,0.16872,0.16226,0.72927,0.015152,0.58048,0.6252,0.64393,0.26411,0.53921,1
0.25506,0.0084034,0.076923,0.25997,0.25308,0.25926,0.77327,0.068182,0.53082,0.50082,0.51581,0.22799,0.52856,1
0.476,0.6092,0.14286,0.69381,0.09375,0.24194,0.064417,0.0076336,0.013043,0.54867,0.50962,0.86796,0.18403,0
0.28169,0.21603,0.083333,0.64663,0.31048,0.17069,0.20465,0.10606,0.51074,0.54824,0.6557,0.45275,0.055385,0
0.28873,0.19164,0.16667,0.64809,0.0040323,0.081633,0.17984,0.098485,0.15036,0.40941,0.46053,0.58901,0.29231,1
0.23483,0.014006,0.15385,0.2586,0.073814,0.079365,0.61591,0.14394,0.54281,0.42226,0.42928,0.1836,0.45111,1
0.29577,0.1777,0.041667,0.61437,0.030242,0.10575,0.18605,0.030303,0.28878,0.55294,0.56579,0.56703,0.34,0
0.24494,0.0084034,0.15385,0.28061,0.26011,0.25397,0.77665,0.030303,0.53767,0.45008,0.46589,0.20241,0.49468,1
0.432,0.56322,0.57143,0.7329,0.14063,0.29032,0.082822,0.022901,0.036957,0.22124,0.21154,0.82913,0.10764,0
0.25618,0.019608,0.038462,0.24622,0.040422,0.054674,0.10491,0.060606,0.075342,0.47136,0.49418,0.41836,0.303,1
0.25169,0.0056022,0.038462,0.28198,0.17399,0.16931,0.71743,0.14394,0.55308,0.53355,0.53744,0.22799,0.52275,1
0.24607,0.014006,0,0.21458,0.15466,0.16402,0.8308,0.045455,0.68151,0.61047,0.59235,0.19639,0.53727,1
0.492,0.70115,0.57143,0.62215,0.32813,0.016129,0.033742,0.022901,0.041304,0.47788,0.43269,0.87767,0.13542,0
0.24045,0.0084034,0.15385,0.27098,0.2232,0.2134,0.79188,0.17424,0.58904,0.49264,0.50749,0.19865,0.50823,1
0.32394,0.087108,0,0.71408,0.046371,0.074212,0.14264,0.015152,0.22196,0.45176,0.51096,0.57363,0.32769,0
0.452,0.64368,0.42857,0.68404,0.14063,0.12903,0.06135,0.0076336,0.034783,0.41593,0.43269,0.87184,0.15625,0
0.30634,0.10801,0,0.62903,0.11089,0.081633,0,0.022727,0.17184,0.68,0.71272,0.82198,0.47846,0
0.352,0.62069,0.42857,0.68404,0.046875,0.19355,0.070552,0.015267,0.021739,0.36283,0.34615,0.84272,0.14583,0
0.428,0.55172,0.14286,0.77524,0.03125,0.19355,0.064417,0.022901,0.015217,0.34513,0.35577,0.83883,0.13194,0
0.37676,0.04878,0.16667,0.7346,0.18548,0.1744,0.22636,0.0075758,0.2315,0.50588,0.58114,0.63516,0.44462,0
0.404,0.4023,0,0.94137,0.20312,0.24194,0.07362,0.0076336,0.017391,0.41593,0.44231,0.85825,0.17708,0
0.412,0.71264,0.42857,0.69055,0.10938,0.14516,0.039877,0.038168,0.047826,0.46018,0.35577,0.86796,0.18056,0
0.30986,0.080139,0.125,0.79179,0.12903,0.13729,0.2186,0,0.2864,0.58118,0.63158,0.63516,0.36308,1
0.24831,0.044818,0.038462,0.20633,0.13005,0.14109,0.79019,0.045455,0.64555,0.47136,0.46423,0.15425,0.48984,0
0.32042,0.10453,0.041667,0.63636,0.074597,0.03154,0.072868,0.022727,0.29594,0.45176,0.48904,0.48352,0.28308,0
0.34859,0.041812,0.125,0.78152,0.054435,0.048237,0.15039,0.030303,0.31026,0.52235,0.58114,0.56264,0.32154,0
0.22809,0.0084034,0.076923,0.28748,0.34446,0.3351,0.84772,0.060606,0.5274,0.48445,0.49418,0.21971,0.53824,1
0.488,0.57471,0.57143,0.75244,0.015625,0.24194,0.070552,0.015267,0.019565,0.30973,0.35577,0.84272,0.14236,0
0.30282,0.18118,0.125,0.84751,0.10484,0.15028,0.28217,0.060606,0.16229,0.56941,0.55921,0.67692,0.29385,1
0.29225,0.13937,0.041667,0.68915,0.15121,0.19481,0.25581,0.015152,0.2506,0.49647,0.54605,0.58242,0.36923,0
0.33099,0.12892,0.083333,0.65982,0.080645,0.10761,0.20155,0.045455,0.27208,0.55294,0.57895,0.5956,0.34154,0
0.23483,0.0028011,0.15385,0.25997,0.38489,0.37743,0.96447,0.060606,0.60274,0.46154,0.46922,0.17532,0.53146,1
0.31338,0.20557,0.375,0.76979,0.076613,0.038961,0.17674,0.098485,0.19809,0.75765,0.72588,0.81099,0.32308,1
0.24494,0.0028011,0.11538,0.25309,0.19859,0.19224,0.76142,0.022727,0.57534,0.48773,0.50083,0.20166,0.53824,1
0.35211,0.083624,0,0.73754,0.12903,0.13173,0.2155,0.0075758,0.28878,0.45882,0.51316,0.51429,0.33538,1
